Id,ProductId,HelpfulnessNumerator,HelpfulnessDenominator,UserId,Score
209651,B004W7U64M,0,0,A30RI3YI2OE94G,2
341820,B004989EGK,0,0,A2RRTH8B6H2N9H,5
72006,B007K449CE,0,0,A27L5L6I7OSV5B,4
529046,B0091OMCDY,0,0,AHVT8D3TYJAZ6,3
338716,B001VNFOZ6,0,0,A3QA0BBQW08DLZ,4
82835,B007TGDXNO,0,0,A1NN0ON78PC0NX,5
373621,B005CV7TYW,0,0,A1CHFK7Z8ZJBQ7,5
545248,B0055PNWGE,0,0,A2DT0SAXS5DIL8,5
176588,B0012KCUXW,0,0,ABT0IFOZHBJJV,5
237166,B0032D1TW0,0,0,A3IWKM4GXXN6XO,1
25314,B000WOIZ6K,0,0,A393CDX62CGMPS,5
11829,B004P4TL8E,0,0,A1NPFM9604UR9L,5
237194,B000EDM772,0,0,A1X5X2T1JQIVSO,2
49138,B0029O0XGQ,0,0,AFQ11PYK8C1ZQ,5
49139,B0029O0XGQ,0,0,A309XRV5MKT6ZS,5
157330,B0019QT66I,0,0,A23SR5PNLRQYTJ,5
551501,B000FLRN68,0,0,A1Y7WR9JDP8R1G,5
19652,B000084ETV,0,0,AK3Q0YL8EX7MD,5
119560,B0041LHND6,0,0,AIVS74ZIMLX3U,4
535262,B003B4GPYW,0,0,A2CWGH86I4VSIY,5
525319,B004DFULBG,0,0,AAUVIV5KLSC8A,4
300406,B004LVTCNA,0,0,A2V00DM7DPO2ML,3
521443,B007JFXWRC,0,0,AM83WJG9BE2EP,3
204103,B0079P0QNA,0,0,A2DT0SAXS5DIL8,5
372667,B0083T6HC0,0,0,A1TLQX2WU1JU9V,3
120367,B005K4Q37A,0,0,AH1QYCY9W98C5,4
401778,B0071H9PQ0,0,0,A1FGCJLK9IKCRE,5
57936,B000EVOSE4,0,0,A14XV6FLVG1CZP,5
291064,B005HG9ESG,0,0,A215WH6RUDUCMP,5
291063,B005HG9ESG,0,0,A33Y8C4818EJL0,4
37963,B000F6SNPS,0,0,A1MQSPQ0UJ3ZC0,1
416765,B0051H9FLW,0,0,A1SMU8R3MET82B,5
338484,B000AXSG2Q,0,0,A3RIVLXJXKBDQM,1
86573,B005UUMZNA,0,0,A3P2Y86EVCE563,5
139558,B00555HVYI,0,0,A27UCKE2V6ZYL9,5
125108,B001GVJ01C,0,0,A23BJTTKN4M1AV,5
71348,B007RTR9E2,0,0,A2W2E6BPPYZO0T,3
509526,B005EL1D1A,0,0,A1MR8JYUUQFVEA,5
558509,B000F30MLO,0,0,ABO7TZX8BL9AT,5
22545,B002BCE9JS,0,0,A3UNJWEQ456K0A,2
437977,B000LKU14E,0,0,AL9FJA7V30ZTH,5
517426,B007HS7CRW,0,0,A1X6BJS0B2RB5M,5
471538,B005FU4XAS,0,0,A2AN3WWO5SMH8U,4
390500,B000SAPXEU,0,0,A3461AJIOFQADC,3
334002,B004L36GMI,0,0,A1HEJLZRD3KV3X,2
471551,B005258B04,0,0,A35X1HL2RUGJ95,5
200740,B0092D5MVI,0,0,A35RS1O5PWDBMF,5
432603,B003LPKEMU,0,0,A367EYEAFE1SF7,5
494184,B007IEGR9O,0,0,A3DYSMVDIPOKJW,5
427687,B001E5DZEI,0,0,A3JLOIXFM75QNV,5
120368,B005K4Q37A,0,0,A2ULZQ6VFL2MCD,5
142290,B000LKXJW0,0,0,A1VANA02PQY9JM,4
115909,B000LQJL6M,0,0,A1C94XH7D2TVQ9,5
761,B006JWQFC0,0,0,A2C9XE9I8RSKNX,5
561683,B006C1J58E,0,0,A2JYHCN1498636,2
86051,B002C56OIS,0,0,A17IYINX9L0AD2,5
409292,B004LXPYWG,0,0,A15XN8X2Z2L5SZ,4
525561,B001FA1KNK,0,0,A3VKJH3LBYSLPH,5
15843,B007TJGZ5E,0,0,A8INT3NMHRUS4,4
362405,B0024NXV16,0,0,A3RX5VA8UHKXC5,5
34505,B008FHUDW0,0,0,A3RWSYNSZX7KQQ,4
521442,B007JFXWRC,0,0,A1RR36YKJB917S,4
106072,B007JTKEQK,0,0,A2ILO0HT8MH7D5,5
106073,B007JTKEQK,0,0,A289HVH7BNQ4G8,5
119053,B004IREFUM,0,0,A60R8D38PUSPZ,5
86593,B007JTKEI8,0,0,A21NTS7R2XI9AE,5
540135,B003DVKBK2,0,0,A1AIYTXAAKENYO,5
153400,B007ECMKO6,0,0,A27O5ZUFAEWT9L,5
447817,B0017JFZ2Q,0,0,A3FD72H76RXZQE,1
111700,B0015DAEI4,0,0,A20ZDQYALFWW6G,5
320390,B008JA73RG,0,0,A1P8DIBAXF6H37,5
544717,B001P3PR54,0,0,A2D95PT5FCXFND,5
292509,B009PIAFTE,0,0,A00489763J7YUCSN6CP7K,5
181476,B007OSBEV0,0,0,AT498OQ3L0EFL,5
154058,B001EQ4GZ4,0,0,A2VIZZCDPUOLG1,5
59769,B004HK7NTA,0,0,A2G5RPD443ZJ5G,5
236976,B000VNNSEG,0,0,A14IZYZKX8VPD2,5
172022,B008DVCAU6,0,0,AFF80D8G3U4AC,5
204737,B00345HCUE,0,0,A2VXZGND1D2QG2,5
173638,B004YUF8R2,0,0,A2JXV81R2SMJ7U,5
435851,B0032AHT7M,0,0,AAUVIV5KLSC8A,3
82773,B0049K99RW,0,0,A2VONRGN7L01UH,5
566686,B001SB14FK,0,0,A1PMWKB9I537PG,5
568382,B000H28ABW,0,0,A1I44EGA0EDJ03,5
219465,B003L4AAMA,0,0,AWSM5ZM98TKMR,5
505250,B005DXTGOU,0,0,A392WRL39W82ZS,5
158448,B0017U24KG,0,0,A146HE2CIYZWF2,4
117110,B001J9SUHG,0,0,A373F2G7BLRTJ4,5
354131,B002TM5458,0,0,A3DRBN0SU9C83Q,3
44038,B0031U9VI8,0,0,A2SJ4TSKUUKF49,5
557616,B002LBLFCS,0,0,A37MZ5IK6SPLYG,2
488564,B008GUDV48,0,0,A339BMYQGBRBP4,3
147039,B005GRCWDU,0,0,A28KAA67JNXEBX,5
181477,B007OSBEV0,0,0,A2W83UYP3FMEUJ,5
234199,B0025UK92C,0,0,A25195FI2YT4X2,5
82750,B005ATIDNC,0,0,A1ESLIGHB741WI,5
463654,B003PFWNSE,0,0,A3JHJRQO6WPA4Z,5
195303,B0013HGSGY,0,0,A1NFXS9QOKWGO9,5
461599,B004I8EUBA,0,0,A3D6OI36USYOU1,5
479158,B001Z7AEW6,0,0,A2EAWME2BFGJJR,1
80301,B0080YLBTM,0,0,A1WJVNFD19OFP7,5
108504,B0030VBQGS,0,0,AHZFM8I9L3UQT,1
544883,B008JKUBZM,0,0,AL9FJA7V30ZTH,5
70732,B001EQ5ACC,0,0,APP3FX6IGHBB4,5
467516,B003WECB5S,0,0,A3CZWJPG19GJ49,5
211702,B003SBRV14,0,0,A3CZWJPG19GJ49,5
219352,B002NVZDR4,0,0,A3FS186I7K58AV,5
201429,B001U2HRLM,0,0,A1T666SZMKVT5Y,5
30499,B002CJCEHE,0,0,A3Q5WX3I9871OZ,5
281749,B007RTR9DS,0,0,A33Y8C4818EJL0,5
260906,B004LLD3MQ,0,0,A2S7HFJI52FBSM,5
442608,B000LKVIEG,0,0,A2BWNL2DD0LH2V,5
513226,B005T034AY,0,0,A3E6GU3VEP7LGL,5
247391,B0009PCPMM,0,0,A1EGZRC5SDN3IV,4
195516,B006G7Z5WE,0,0,AL7VK7B0KDJ1M,5
104903,B004M0Y8JI,0,0,A16KGGZY2VZ9O5,5
219139,B0009XUAX0,0,0,A3QA0BBQW08DLZ,5
265721,B006W5WH5S,0,0,A2YN8XPTHXC41Q,4
441369,B000V9CLH0,0,0,AH7IDBNZ5T9YO,5
44268,B006N3I7S0,0,0,A3N4DE54QPFIVT,5
88335,B003B3A9K4,0,0,A37C38YY5JLB9G,5
444784,B0019LTH3U,0,0,A2B91F5B6ZXPJK,5
537919,B008LTGP4C,0,0,A2OGFI14RKOZ58,5
11689,B0032RPLSY,0,0,AY430JLATCN6R,4
389846,B0008IT4OM,0,0,A16PSCT744EM59,1
513906,B000S4D6FE,0,0,A1BVE2ZIBKJ7YI,3
149372,B006BXUKAA,0,0,A2Y2RTN8AZ9C7F,2
125897,B0052OOYOW,0,0,A1UIXWH33O5R7J,5
105068,B0050HZ95E,0,0,A3DO5JJHSR7WIS,3
248213,B007YBDNUM,0,0,AL1TS2KBSFCI5,5
423179,B000HQNBSU,0,0,AM1BZ6HHT1SXD,4
487716,B001GVIT0A,0,0,A72EOPX6HI486,5
205040,B000EUF9CK,0,0,A2CXPULSSEHRGL,5
1047,B000FL08PG,0,0,A4ZRAZF766WPQ,1
321407,B003UMVE82,0,0,A2YN8XPTHXC41Q,5
449788,B006H33NL2,0,0,A2OYA2I41LL5Y2,2
56336,B003BN3QS6,0,0,A2JXV81R2SMJ7U,5
4108,B001EW5YQS,0,0,A3W30LNSPWCR3V,1
173654,B004L2XXCU,0,0,A2RRTH8B6H2N9H,5
11556,B005HB4HGU,0,0,ADJUOG2Z64N20,3
190281,B003XUL1UW,0,0,ADKFPJM3PG65V,2
493885,B003BN3QX6,0,0,A2JXV81R2SMJ7U,5
456872,B000LKTZSM,0,0,A1PX3KUDTEMDSM,3
104919,B005HY2BRO,0,0,A101F8M8DPFOM9,5
278561,B0012YGT9O,0,0,A6E51HYO4KYP3,5
467785,B000V1O28Y,0,0,A1CHFK7Z8ZJBQ7,4
182018,B0009F3POY,0,0,A3EQ5I4LAKXIXX,5
99081,B000QF90PA,0,0,A3OT25QP6BI3ZA,1
137131,B001P05K7M,0,0,A12K29KCD2VNDS,5
81213,B001BCWAFY,0,0,A2PP7GYI641IWK,5
412397,B006GX00SM,0,0,A1GQF03G3AYZQQ,5
158414,B0046UX1QA,0,0,A2BYL2MF7377AJ,3
189148,B001EPQRW0,0,0,A2GMHIR0IO17MC,5
189060,B005L0LR8S,0,0,A23YICUBVAFMDY,5
337317,B0028C7UXS,0,0,AZNJFEZ17919Y,5
11671,B0032RPLSY,1,1,A2UUNS3Q4TBM5E,4
79649,B004TJD758,0,0,A4UWNRY0WWECK,5
112041,B0018P4EK8,0,0,A35X1HL2RUGJ95,5
104987,B0092VQLZG,0,0,AMFGHXXPTARZ8,5
480184,B0084XPH1C,0,0,A9HFADRDJS9AD,3
58854,B000AOOR3C,0,0,A29P5C7T976IF4,5
208930,B0014AYLPA,0,0,A2500H9UJMZUP1,4
3623,B000R1BPOC,0,0,A3K3L27LAMIC7X,5
386657,B005Y10ZMS,0,0,A2E2PA6UNK1E05,5
254864,B007PA32L2,0,0,A2UZ99PXDZEF3W,5
391772,B0025V4QAW,0,0,A2G17I9B3FQIYL,5
254863,B007PA32L2,0,0,AP3W6BUJ9BB2L,3
141159,B004N5KUFS,1,1,A5F3A1S79FZ0S,1
254862,B007PA32L2,0,0,A38TVM3RK9A5QN,5
300093,B009FBJYYI,0,0,A1W4XQEXOKQKJD,5
13042,B0011XKHY4,0,0,A3L9CMM6BGFNXP,5
175999,B007TGO1U8,0,0,A2FHXIKEYLW2C0,1
141160,B004N5KUFS,0,0,A3RUQO10JKY9NT,5
75483,B001E5E0Y2,0,0,A3O0HZLOSY29PI,5
516197,B008I1XPKA,0,1,A3U4BN0XDEUGLJ,1
351785,B002Y2QTRK,0,0,A24SC9DL05V7CH,5
107972,B007TJGY46,0,0,A349NWOOIDI9ZW,5
207989,B001KYBRO8,0,0,A1F251BGO6LFEL,5
167146,B002HQE11O,0,0,A1SMU8R3MET82B,5
236232,B004JLWYD2,0,0,AI0EZAQH8YHXH,3
119706,B00451SGZ6,0,0,A3OT2EXFDDA6QX,5
93372,B007TGDXMU,0,0,A18PP3XU0CC10U,5
82179,B000ZTG4UG,0,0,AGOW0F57YTG72,5
276986,B00067632Q,0,0,A1EKKSMQAOO7U3,5
366370,B005AZ4MP4,0,0,ADSTWB81ZR905,5
386654,B005Y10ZMS,1,1,A38XTOID4VG01S,4
276447,B000EDI2VM,0,0,A3EJRBPUFFECQP,3
121804,B006N3I2SK,0,0,A3R3SOV9T2GQUG,5
516154,B008I1XPKA,0,0,#oc-R15LBVAVIE5O2X,3
147551,B001D0IZBM,0,0,A10E6BYP1D0I99,5
568201,B003RWVFEI,0,0,A1CHFK7Z8ZJBQ7,5
469571,B000NINEXY,0,0,A9HFADRDJS9AD,4
442341,B0002KZYMC,0,0,A13DAL9OKN9711,5
20592,B004U8Z436,0,0,A5JNYLOVI3ASS,4
161469,B001OI5VTW,0,0,A3K17DII6CDCG9,5
479981,B001652KK6,0,0,A2YN8XPTHXC41Q,5
84644,B000FK63IS,0,0,A3VMV63XKNY4AJ,5
47644,B004UF1DAM,0,0,AGSQFXQI18IZ2,5
357327,B001B0C5T2,0,0,AAUVIV5KLSC8A,3
516155,B008I1XPKA,0,0,#oc-R2PKZHP3H5OVJW,5
350195,B003DKQUJ4,0,0,A21SOD68DAJ3S,5
271385,B003GS5FH6,0,0,A2MNIVELUMIYSS,2
386658,B005Y10ZMS,0,0,AKAZT5193KFR1,4
166057,B005EKIFDK,0,0,A3CZWJPG19GJ49,5
480463,B000MN6Y46,0,0,A2Z91YCHTAGUGH,5
450608,B004MBJPV8,0,0,A33K99Y2N956CR,4
217000,B000MNNEMG,0,0,AF4F5MQ92GRCD,5
469636,B003ZXEAIC,0,0,A1CHFK7Z8ZJBQ7,3
142633,B000084E66,0,0,AJYOWCSVIGWYR,1
552134,B004HJ0K1E,0,0,A2YN8XPTHXC41Q,5
176343,B000FDDESM,0,0,AVSYVH92H3Y64,4
225821,B0075KQAFC,0,0,APZADOZDS1FLF,1
553175,B004LL7AL6,0,0,A3DCZU834LA7II,2
422954,B005Y10XZ2,0,0,A2S1YJ7VY05FVB,1
236487,B000MBN5TK,0,0,A3FL634R79RGRN,4
402085,B000MDCDM8,0,0,AJDWCEVSOJU6O,5
422952,B005Y10XZ2,0,0,A3DB5HA693NI5A,5
258851,B00080N0QI,0,0,A1GS3H7IEAVFAS,5
253864,B00434MKYI,0,0,A2YN8XPTHXC41Q,5
237805,B003ULDY18,0,0,A3DMZO5572JU5Q,4
553289,B0025UNV1S,0,0,AYT93SCMGSVF9,1
83337,B005ZBZLT4,0,0,A2C2IDI2ZW3CXP,5
208782,B0051UV7C4,0,0,A393CDX62CGMPS,4
216124,B000NQBZWS,0,0,A1C7V2UFKVB9VW,4
65646,B002UQ6OUC,0,0,AW4YLL21OZCZE,5
183762,B000EVOSFI,0,0,A1A8FEE9CC71L3,5
404405,B004T33E3Y,0,0,A3M33KFSPJT1CQ,1
148304,B002LLZX3K,0,0,A3P27PI9STEKY6,5
222736,B001J9ST90,0,0,A2AN3WWO5SMH8U,3
118299,B007RTR89S,0,0,ALE3ORJUOOAHV,4
22714,B006QQ2P3M,0,0,A2IXW2HOGO7WYW,4
3015,B0025UALB6,0,0,AWA0H9KO7CFPD,5
516984,B000G1PAC6,0,0,AWFBP49IVMK4X,5
335668,B005ASZ7E6,0,0,A18C8HQIN6NMP1,4
335691,B004UB6YLO,0,0,AXFGVXBHPFINQ,5
517014,B003N47YOU,0,0,A2AIQYXKN9V80L,5
69775,B001EQ5NJM,0,0,AGFP33DM5824M,5
271977,B002TY41QO,1,1,AXDU2EFM6986I,5
552241,B00112IEJK,0,0,A2RFJYQ08USWOG,5
90370,B000CRIBCA,0,0,A3CZWJPG19GJ49,5
83336,B005ZBZLT4,0,0,A3CJ09D8ESWZUL,5
422953,B005Y10XZ2,0,0,AV44NCH7K65PC,3
173148,B002GWFAUU,0,0,A390F30XXPXPZF,5
533628,B000SATIWI,0,0,A1Z66TRR8BD7C,5
148151,B004T3S9T8,0,0,A1PQB6IQEMRLLK,5
7271,B00382UXU4,0,0,AAUICTIUBVU7R,5
299682,B001KWEZTO,0,0,A13DAL9OKN9711,5
156312,B00473XC9C,0,0,A3GEUW9O7B2X4B,1
431271,B0052HV6EU,0,0,A2WQFGMIWJA9VQ,5
50685,B007FRCF5E,0,0,A1L5LTYCIEQIY4,5
35771,B000O7IVKK,0,0,A1NMCSNOU1A2FD,4
393874,B0059JXK2M,0,0,A14ZTUL1511SLP,5
567509,B0045TKJ1M,1,1,A1CHVHDXV9APOZ,5
475036,B001I78ZYC,0,0,A25UI74XY9ZXSK,1
316397,B003OZYVE4,0,0,ADFX0F73O7OVM,5
538590,B0048KH218,0,0,AVDNKJE3E46HW,5
392289,B006FTBNFQ,0,0,A2Y3VX5HE64OKA,4
76747,B0049ULB78,1,1,A34YL36NCRLSQT,5
156717,B003WUMR0Q,0,0,A3K0E6R2ETC8J,5
198194,B000QY9YDY,0,0,A28CVDCG7M9EDX,3
384982,B0043GFKG6,0,0,A27UCKE2V6ZYL9,5
327014,B0029NILPW,0,0,A1SMU8R3MET82B,5
41684,B0029JWANK,0,0,AG6QJKU6WXSE6,5
337827,B000BH3K6I,0,0,A2W6J3TPB7JAGQ,5
13921,B002OFZIV0,0,0,A11WY5413ZACZR,1
128787,B007TJGZYU,0,0,A3R3SOV9T2GQUG,5
107179,B0000D17NM,0,0,A2XXUWIVUBZU17,5
197213,B007FK3HHG,0,0,A1YP96MT6W9FTB,3
200017,B009NEQAHQ,0,0,AM2KJSYDRR0KI,4
437517,B0063WTR30,0,0,AQBB5ZVFLZ8OZ,1
197214,B007FK3HHG,0,0,A3OW12V8O7G5LD,3
197215,B007FK3HHG,0,0,A25KVM6GJBLISZ,4
132320,B005ZGV6SE,0,0,A5W6UO33WD11K,5
197216,B007FK3HHG,0,0,ACH3XM6K1M4AK,3
200018,B009NEQAHQ,0,0,A1CN3VUX1DQ0FN,5
456403,B005F0JM7W,0,0,A2O8TEAKQ3X1TP,5
197217,B007FK3HHG,0,0,A3VJ27010XUWTF,5
456395,B005F0JM7W,1,1,A2RQPKJL02G21B,5
494501,B0016MHL6W,0,0,A2Z2N9U0HEGN9F,3
366068,B000E7SYKM,0,0,AIXYLKWEM9OJL,5
528608,B002L80MZ2,0,0,A3NTE6U617M3RH,4
3521,B005K4Q1VI,0,0,A2E65ZXD654761,5
251508,B006FS0NSA,0,0,A2G17I9B3FQIYL,5
12271,B00141UC9I,0,0,A2AY39JTK9CUYP,1
290588,B004N5ILBI,0,0,A3MRULCAGXPZQR,1
525804,B001BVU4PS,0,0,AKP0IP7SUAKI9,5
25795,B006UQUAQC,0,0,A2KAQNY3K8V42M,5
391217,B004H4NBT2,0,0,A2ILO0HT8MH7D5,5
197287,B000PG8KGU,0,0,A30NLBXH8SIFSF,5
311841,B002WG3PBG,0,0,A24FE4JMIT57AT,5
35586,B005GRAT4O,0,0,A3JF001WP479T7,5
3557,B005KDJEJK,0,0,A230PPNNJYJ6HR,5
94572,B0040J1M4A,0,0,A2EYRLHSTTARVD,5
51824,B0091J1QRC,0,0,AK51VOFVC1RHZ,5
351905,B003MZBSNS,0,0,A1T37YXW803PAM,5
482537,B003YU3RNU,0,0,A29TAYONT0PV3F,5
530950,B004ZWK3N8,0,0,A148CMK88FVZJU,5
289354,B003XUE9Q0,0,0,A2YN8XPTHXC41Q,5
77390,B00408GOWQ,0,0,A1WRKO3RROHXLX,2
98229,B0030VJ70K,0,0,A2OOQHLAIFUXSX,4
385549,B003WQO730,0,0,A19DLO1A8DBKCC,5
30636,B0042DIZIU,0,0,A186MAMZPCSWOC,5
441287,B000EVQWKC,0,0,A359CYI9HL041F,1
558821,B000F4D4DQ,0,0,A60ATYEZM715O,3
136592,B001O1VDXM,0,0,A2XRJ41JOQGEEY,5
290814,B005HG9ESG,1,1,A2CMA4DBA44RA4,3
355316,B00078N908,0,0,A2WAKS5TZDYF8M,5
84489,B004TV60QE,0,0,A3OLZ6HKSRIPKQ,5
129405,B006JT9G7O,0,0,A2XG3PPRU0WYFC,5
287172,B004X8TD4E,0,0,A2O1340B5T8S56,5
250991,B002TO1H70,0,0,A3GQT284VHGOP3,5
435938,B0000DID6J,0,0,ADADGI75ABXDJ,4
26852,B001EO7I38,0,0,A36T2YEID1Q0ZE,4
481591,B004AWOHBW,0,0,A3U4BN0XDEUGLJ,5
288676,B003D3YT08,0,0,AKG5F7DQNNJ1Z,1
441286,B000EVQWKC,0,0,AB7IEWL6ABKFU,5
261079,B0040PZ0BA,0,0,A2YN8XPTHXC41Q,5
106456,B005AK88PY,0,0,AVDNKJE3E46HW,5
255846,B007SYX9B8,0,0,A1LDVSRINXM1J5,5
290121,B003QWER8A,0,0,A1Z8F764CZ7W94,5
470678,B008K8WQXI,0,0,A2ILO0HT8MH7D5,5
47671,B004P13CN2,0,0,A2DRA1GF0J5J4T,5
523887,B007CK0EAC,0,0,A3B5YEXQTV4TZF,5
552578,B004XYRADY,0,0,A2SEP1MS9VN1CS,5
287284,B001JGI3OE,0,0,A2YN8XPTHXC41Q,5
288951,B0065S65QY,1,1,A2LZDNHG1QRO9L,1
327911,B0075JTJ42,0,0,A1L5K03TD30XRY,2
217921,B00834CKJ4,0,0,A2L742V9GKLA5A,5
553174,B004LL7AL6,0,0,ACBWHUWXC2KMW,5
106975,B0025UNUPA,0,0,A26HU284H7LPGC,5
542154,B00474DJDA,1,1,AZXL4NVAGBDHD,3
121803,B006N3I2SK,0,0,A2Y3VX5HE64OKA,5
258595,B007QTQ95I,0,0,ALPC9ABLNLNFU,3
495139,B005EZ6NMU,0,0,A2RRTH8B6H2N9H,5
457160,B0059JUPWA,0,0,A14ZTUL1511SLP,5
399038,B0038B3AGO,0,0,A2TBF2YCD05W37,5
50310,B008FE437E,0,0,A1NWD7EIDJC4BW,5
508706,B001KGDMFI,0,0,APKH0HPFNB2X8,5
85649,B001PEWJWC,1,1,A1UOP3I8BE70JJ,5
128786,B007TJGZYU,0,0,A1WG9SK19TERNQ,5
185198,B000MANIMK,0,0,A3PNPSCIA74JJX,3
542153,B00474DJDA,1,1,ASMKY0VME0NZM,3
156089,B001VNGG58,0,0,A1KPNQ8KI22ZX4,5
317937,B005K4Q1RW,0,0,A3553AFIQDCX7T,5
206735,B001UFSOXE,0,0,A2BBZGVLEGIAVN,5
209812,B008EJRSHW,0,0,A3TMSSQZNG7JJO,5
357941,B0014EOVHE,0,0,A2M0XW4IM9GM6P,1
237410,B003GKCVVW,0,0,A3VNYCF7DP071Z,5
288908,B001BOXBAA,0,0,A22T2IFBAUMVYE,5
384435,B000YPKQ28,0,0,A1RIJ0KFJLZO20,5
172549,B004F1F1JA,0,0,A186MAMZPCSWOC,5
118839,B003CGJAIM,0,0,A2M7N5TFAYT4NC,5
251941,B007P50NSW,0,0,A3CWESKZKYCQKC,2
106596,B008YI2LSY,0,0,AQ0BWW19DY5KE,1
128767,B000TIXX4I,0,0,A7D6WW0M3BFR4,5
391312,B0029TEGM8,0,0,A1A5NTDTAF9F09,1
322745,B007M6JJ6G,0,0,A2NOPJDS2K4243,5
4413,B003SWCZG4,0,0,A2WJH1QD0M9X51,5
450226,B000VK295S,0,0,A2SF42A7UQMYZB,5
124653,B002OG4ZBS,0,0,A19RGAJQK1V72M,2
391406,B0080ZC6QI,0,0,A2G3MJ50BZ75BP,4
124636,B000LKTKCI,0,0,A20CUJWIDGV74B,3
69475,B005ZFWIR8,0,0,A2QOCETXABEEG1,4
41460,B0070I4OI4,0,0,A337QOP1S8B583,1
290180,B002TAEGHC,0,0,AWMGPO7DDNRLW,1
59125,B002HQLY7S,0,0,A37CENQP0ZNKVE,4
435012,B000ILK9UM,0,0,AFLPXCPVWLHJO,2
317938,B005K4Q1RW,0,0,A3JF001WP479T7,5
404714,B003SBU4BI,0,0,A2ETVHQ6MMBMHI,5
467210,B003ULE0Y8,0,0,A2ME625QZSZS26,5
550556,B003BQXKDY,0,0,A25JVXAFW5FEOI,1
330570,B0015V5JMM,0,0,A2N3IE8MF51YIK,5
348742,B004GWSWCQ,0,0,A2ZG6GW2WFKGY9,5
38661,B001VNEII0,0,0,A2BD5WBQ1RU7X4,1
314049,B001AWDGW6,0,0,A1F6I9B53VSUW8,5
24575,B007ZWPUWO,0,0,ABB8UWB8RHZ4N,1
112176,B0045H0KYA,0,0,A3RCEQLJPQXSB8,5
546702,B002EDNH2O,0,0,A1DFYP5TF5NURY,5
279520,B005DZK8WM,0,0,A1E3WG5N33DBBQ,5
478085,B0044W4HWW,0,0,A31KBO106ZLNTV,5
303410,B0039QXX2E,0,0,A2YN8XPTHXC41Q,5
443579,B007R9ACXC,0,0,A3HBECAESDY7RT,2
296835,B003LJ95GC,0,0,A1PL89FHFUEHGX,5
293672,B000G176C8,0,0,A3Q2JMJNMVCGFI,3
219992,B000SAPXRW,0,0,A254PCL6SAAV9H,1
202574,B000MWYAMU,0,0,AVAIQ6XFJA3TX,1
36885,B007SGEPNM,0,0,AW68HXYJMP4FV,5
89979,B002LANN56,0,0,A3FS3FJPD3RJTD,4
303778,B001CWR4HW,0,0,A2YN8XPTHXC41Q,5
32066,B004TPXALI,0,0,ANFX4HV57PQ8Q,5
67347,B004JRXZKM,0,0,A1TBUSD73581PL,5
102287,B001QEB3E6,0,0,AY2O7I9BNG2UI,4
37175,B000BQPEO0,0,0,A53XZO81PZX5D,5
520303,B000XY08PK,0,0,A1YSGZIFWP5HWV,3
149876,B004OKUAHA,0,0,A71EN0B0MEZKK,5
459642,B003KY0ZOE,0,0,A3C5L1T440TLLP,5
537460,B004743MIC,0,0,A8YBGAUM4U5ZA,5
241602,B0081XPTBS,0,0,A2EPMSW66VIM9R,1
29207,B000PDY3P0,0,0,AVF38JH489LR3,5
39813,B000E7QYNG,0,0,A1W4MGP0ARF714,5
162053,B000ER3QM8,0,0,AIVS74ZIMLX3U,4
243736,B0042RQ7DQ,0,0,AZOBUOVTLMCBA,5
118908,B003D4EW8G,0,0,A14WCFWE5G0GY9,2
114614,B006IMBWKG,0,0,A25T5D0KIKUWUL,5
556525,B000TAZPYM,0,0,A3IV3CB5BKBBG3,2
233638,B000LRFWN2,0,0,ATQGZUXZ95R63,5
349191,B008XGUZEE,0,0,AMFGF1M9F63U9,5
500722,B000LQLV3S,2,2,A13XLY291AXTE9,1
377663,B001RN1O3Q,0,0,A2O4V3MCB7EPPU,5
382593,B001EQ5PJA,0,0,A3DG4ML3DCGXP8,5
120289,B0038B3AAK,0,0,A2XESV3Y99YXBP,5
38617,B000OYMGMC,0,0,A3CZWJPG19GJ49,4
331494,B004IXUNF2,0,0,A1PX3KUDTEMDSM,2
178153,B002FX2IOQ,0,0,AV92TAXZS56BD,5
45220,B005MHRCPM,0,0,AOSV7VXZQ1EI2,5
460392,B00507A02Q,0,0,A3OO1EEXVDKY2D,5
85157,B004TI4SIE,0,0,A3LXA059CB5J3M,5
71615,B001E95K4C,0,0,A3HHVWQCYZKI18,5
241601,B0081XPTBS,0,0,AJ0SAH9OZX2KI,5
100342,B00954NYVY,0,0,AP3W6BUJ9BB2L,5
66682,B0036BJD3A,0,0,A16XOBAW96TDR4,3
37062,B000BYPF7S,0,0,A14BCDU1NFKZKK,5
451538,B005Y10X9S,0,0,A2368W0H135KQP,4
459847,B006ULABWU,0,0,A3QPRZDNKJ7HGU,5
510832,B006PGF76A,0,0,A1DDY9Q3462A3O,5
459850,B0092J8X04,0,0,A35RS1O5PWDBMF,5
161727,B0005YLBQ8,0,0,A2C5NOG6SORA9H,5
9822,B001EQ5CK2,0,0,A1G5TTVDDVZSQL,1
109634,B001EO7LZS,0,0,A10IQ4MVRO05LM,4
159545,B000LRILJE,0,0,A3FS186I7K58AV,5
269869,B007BXXXLC,0,0,A3LY9SECVZQGX3,5
546037,B003YEYX5W,0,0,A20A9P8EJ5BREG,5
53249,B002JIIYQI,0,0,A3TSV07YMIUMOF,1
410667,B002QM4O3E,0,0,AP520XQ9GV1AJ,5
201647,B007R900WA,0,0,A1DMXPYV2XS8VR,4
4991,B004TTSB2C,0,0,A3DMQM4OQONEMK,5
339078,B000HJ7AIY,0,0,A14UCLVWJ85N6K,1
